match_id,team,attack_mean,defense_mean,magic_mean,difficulty_mean,primary_role_Assassin_sum,primary_role_Fighter_sum,primary_role_Mage_sum,primary_role_Marksman_sum,primary_role_Support_sum,primary_role_Tank_sum,game_duration,win
NA1_5221732392,1,5.0,4.4,6.0,5.2,0,1,0,1,2,1,911.0,True
NA1_5221732392,2,6.6,3.4,5.8,6.2,0,0,1,4,0,0,911.0,False
NA1_5221733279,1,5.2,4.6,5.4,5.6,0,0,3,1,0,1,1471.0,False
NA1_5221733279,2,4.2,4.6,5.4,5.0,0,0,1,1,1,2,1471.0,True
NA1_5221733457,1,3.6,3.6,7.0,6.2,0,0,2,1,2,0,1529.0,True
NA1_5221733457,2,6.0,4.0,6.4,6.4,1,0,1,2,1,0,1529.0,False
NA1_5221733508,1,7.4,3.8,5.2,5.4,2,1,0,2,0,0,1106.0,False
NA1_5221733508,2,5.2,5.4,6.0,5.4,0,2,2,1,0,0,1106.0,True
NA1_5221733667,1,6.2,4.6,4.4,5.2,1,1,0,1,1,1,1164.0,True
NA1_5221733667,2,5.2,3.6,7.2,6.8,1,0,2,2,0,0,1164.0,False
NA1_5221733697,1,3.2,4.2,7.0,6.8,1,0,2,1,0,1,1158.0,False
NA1_5221733697,2,5.2,4.8,6.2,6.4,0,1,1,1,1,1,1158.0,True
NA1_5221733706,1,4.6,4.8,6.8,4.4,1,0,1,1,1,1,1073.0,False
NA1_5221733706,2,6.0,4.8,4.2,5.4,0,1,1,2,0,1,1073.0,True
NA1_5221733936,1,6.0,3.6,5.2,5.2,0,1,2,1,1,0,872.0,True
NA1_5221733936,2,7.2,4.4,4.8,6.0,1,1,1,1,0,1,872.0,False
NA1_5221734619,1,4.6,4.2,7.0,7.2,1,0,3,1,0,0,1306.0,False
NA1_5221734619,2,4.4,4.6,6.4,6.4,0,0,2,1,1,1,1306.0,True
NA1_5221734882,1,6.0,4.0,5.2,6.4,0,0,2,1,1,1,1179.0,True
NA1_5221734882,2,3.8,4.2,7.2,6.6,1,0,2,1,1,0,1179.0,False
NA1_5221735060,1,7.2,3.2,4.6,6.2,0,2,1,2,0,0,1410.0,True
NA1_5221735060,2,6.0,4.2,4.4,5.8,0,1,1,2,0,1,1410.0,False
NA1_5221735225,1,3.6,5.4,7.0,5.4,0,1,2,0,1,1,1289.0,False
NA1_5221735225,2,5.4,4.4,4.6,7.4,0,1,1,1,1,1,1289.0,True
NA1_5221735249,1,5.8,3.6,5.2,6.2,1,1,1,1,1,0,1915.0,False
NA1_5221735249,2,5.2,3.8,5.8,5.6,0,2,1,1,1,0,1915.0,True
NA1_5221735299,1,5.8,3.4,6.4,5.8,2,1,1,1,0,0,1302.0,False
NA1_5221735299,2,5.0,4.2,5.4,4.8,0,0,2,2,0,1,1302.0,True
NA1_5221735589,1,5.6,3.4,6.4,6.2,1,1,2,0,1,0,908.0,False
NA1_5221735589,2,6.4,4.6,4.4,4.4,0,1,1,2,0,1,908.0,True
NA1_5221735632,1,6.4,4.8,4.6,4.8,0,1,0,2,1,1,1166.0,False
NA1_5221735632,2,4.6,3.8,6.0,4.6,0,2,2,0,1,0,1166.0,True
NA1_5221735651,1,6.2,4.4,5.0,5.4,1,0,0,2,1,1,1113.0,True
NA1_5221735651,2,6.4,4.2,4.8,5.6,1,1,1,1,1,0,1113.0,False
NA1_5221735868,1,3.6,5.2,7.0,4.8,0,1,2,0,1,1,1552.0,False
NA1_5221735868,2,4.4,2.8,4.2,5.8,0,1,3,1,0,0,1552.0,True
NA1_5221735958,1,5.6,6.2,5.4,5.8,0,1,1,1,0,2,1953.0,False
NA1_5221735958,2,6.0,3.6,5.6,5.0,0,1,2,2,0,0,1953.0,True
NA1_5221736188,1,5.2,3.6,5.4,6.2,1,1,1,1,1,0,615.0,False
NA1_5221736188,2,5.6,3.8,6.0,6.8,0,0,1,3,1,0,615.0,True
NA1_5221736279,1,3.6,5.0,7.8,6.2,0,1,3,0,0,1,1528.0,False
NA1_5221736279,2,5.0,5.0,6.2,5.6,1,1,1,1,0,1,1528.0,True
NA1_5221736319,1,6.4,2.4,6.4,6.4,0,0,2,3,0,0,1337.0,False
NA1_5221736319,2,2.6,2.6,6.8,6.2,0,0,4,1,0,0,1337.0,True
NA1_5221736322,1,6.8,4.2,4.6,6.8,1,0,0,3,0,1,1225.0,True
NA1_5221736322,2,5.2,3.6,5.8,6.0,0,0,2,1,1,1,1225.0,False
NA1_5221736351,1,4.6,4.6,5.8,4.6,1,1,2,1,0,0,1330.0,True
NA1_5221736351,2,5.6,5.0,5.4,5.6,0,3,2,0,0,0,1330.0,False
NA1_5221736601,1,2.6,5.6,7.6,6.0,1,0,1,0,1,2,824.0,True
NA1_5221736601,2,4.4,5.2,6.4,6.2,1,2,1,0,0,1,824.0,False
NA1_5221736937,1,5.2,3.8,5.8,5.4,0,2,0,2,1,0,1044.0,True
NA1_5221736937,2,6.6,4.0,4.6,5.8,0,1,1,2,1,0,1044.0,False
NA1_5221737058,1,4.4,4.4,7.0,6.4,0,0,2,1,0,2,1615.0,False
NA1_5221737058,2,5.8,4.4,5.0,5.2,0,1,0,2,1,1,1615.0,True
NA1_5221737126,1,3.8,4.8,7.8,6.8,1,1,2,0,0,1,888.0,True
NA1_5221737126,2,5.4,4.4,4.4,5.4,0,1,0,2,0,2,888.0,False
NA1_5221737347,1,4.6,4.0,6.0,6.8,0,2,2,0,1,0,1709.0,False
NA1_5221737347,2,3.4,3.0,6.0,4.4,0,0,2,1,1,1,1709.0,True
NA1_5221737531,1,7.2,4.0,3.2,7.6,1,1,0,1,2,0,1020.0,False
NA1_5221737531,2,6.6,5.0,4.4,5.8,0,0,1,3,0,1,1020.0,True
NA1_5221737631,1,3.6,5.2,7.2,6.2,1,1,1,0,2,0,723.0,True
NA1_5221737631,2,6.6,5.4,4.2,4.8,1,1,0,1,0,2,723.0,False
NA1_5221737812,1,5.2,5.8,5.4,5.2,0,1,1,1,0,2,1112.0,False
NA1_5221737812,2,3.4,4.8,6.8,6.4,1,2,1,0,0,1,1112.0,True
NA1_5221737880,1,7.2,4.0,4.4,4.4,0,2,0,3,0,0,1318.0,True
NA1_5221737880,2,6.6,3.2,5.4,5.4,2,1,1,1,0,0,1318.0,False
NA1_5221738052,1,4.6,5.4,6.0,6.8,1,0,1,1,0,2,1159.0,True
NA1_5221738052,2,6.4,3.8,2.4,4.4,0,1,0,3,1,0,1159.0,False
NA1_5221738054,1,5.4,3.8,6.0,6.4,0,1,3,1,0,0,897.0,True
NA1_5221738054,2,4.2,4.6,6.0,5.8,0,1,3,1,0,0,897.0,False
NA1_5221738235,1,4.2,5.0,6.6,4.8,0,1,3,0,0,1,968.0,False
NA1_5221738235,2,5.8,3.8,5.2,4.8,1,2,1,1,0,0,968.0,True
NA1_5221738352,1,7.6,3.6,3.4,6.0,0,0,0,3,1,1,950.0,False
NA1_5221738352,2,5.2,3.4,5.4,7.0,1,1,2,0,1,0,950.0,True
NA1_5221738671,1,4.0,5.6,5.6,5.8,0,1,1,1,1,1,1126.0,False
NA1_5221738671,2,5.4,4.2,6.4,6.4,0,0,2,2,0,1,1126.0,True
NA1_5221738803,1,5.0,5.0,5.0,6.4,1,1,0,2,0,1,512.0,False
NA1_5221738803,2,7.4,4.4,4.2,6.8,0,3,1,1,0,0,512.0,True
NA1_5221738943,1,2.4,5.2,7.8,5.4,0,0,3,0,0,2,966.0,True
NA1_5221738943,2,6.0,4.4,5.0,5.6,1,0,1,2,0,1,966.0,False
NA1_5221739048,1,2.8,4.4,8.0,6.6,0,1,2,0,2,0,1686.0,False
NA1_5221739048,2,3.2,4.4,7.8,5.8,0,0,3,1,0,1,1686.0,True
NA1_5221739075,1,4.6,4.2,6.0,6.0,1,0,2,2,0,0,498.0,True
NA1_5221739075,2,6.2,4.2,5.0,5.8,1,0,1,2,0,1,498.0,False
NA1_5221739614,1,6.6,4.2,4.2,5.0,1,1,1,1,0,1,1134.0,True
NA1_5221739614,2,6.0,3.0,5.4,6.8,0,1,1,1,2,0,1134.0,False
NA1_5221739627,1,3.4,3.4,5.0,3.6,0,1,2,0,1,1,1605.0,False
NA1_5221739627,2,6.4,5.2,5.2,5.8,1,1,0,0,1,2,1605.0,True
NA1_5221739696,1,4.2,5.4,5.8,5.4,0,0,1,1,1,2,1374.0,True
NA1_5221739696,2,5.8,5.6,5.2,5.0,0,1,0,2,0,2,1374.0,False
NA1_5221739926,1,7.0,3.8,4.8,6.0,0,1,1,2,0,1,1133.0,False
NA1_5221739926,2,4.0,4.0,4.2,4.4,0,1,1,1,1,1,1133.0,True
NA1_5221740088,1,7.4,4.8,4.0,4.8,0,3,0,0,1,1,1178.0,False
NA1_5221740088,2,4.6,6.0,6.8,7.2,0,2,1,0,0,2,1178.0,True
NA1_5221740264,1,6.0,4.2,6.2,6.8,1,1,1,1,1,0,1202.0,False
NA1_5221740264,2,4.4,5.4,5.2,6.0,0,0,0,2,2,1,1202.0,True
NA1_5221740281,1,7.2,4.8,5.2,5.4,0,1,0,2,0,2,1609.0,True
NA1_5221740281,2,3.6,2.8,8.8,7.8,1,0,3,1,0,0,1609.0,False
NA1_5221740676,1,3.0,3.6,7.4,5.2,0,2,3,0,0,0,1103.0,True
NA1_5221740676,2,7.4,3.6,4.6,7.0,1,0,0,3,0,1,1103.0,False
NA1_5221741251,1,5.8,3.4,6.2,7.8,1,1,2,1,0,0,1236.0,False
NA1_5221741251,2,5.6,5.8,4.2,5.2,1,0,1,1,0,2,1236.0,True
NA1_5221741274,1,6.6,3.6,2.8,4.4,2,1,1,1,0,0,1623.0,True
NA1_5221741274,2,5.4,4.2,5.2,6.2,0,2,1,1,1,0,1623.0,False
NA1_5221741447,1,6.4,3.6,4.4,6.4,0,1,1,2,0,1,1204.0,False
NA1_5221741447,2,5.2,2.4,3.6,2.8,0,1,1,3,0,0,1204.0,True
NA1_5221741752,1,5.2,4.8,5.8,7.2,1,2,0,1,0,1,1133.0,True
NA1_5221741752,2,5.0,4.2,2.8,3.8,0,2,0,1,1,1,1133.0,False
NA1_5221741941,1,4.2,3.8,4.6,4.6,0,2,2,0,1,0,1421.0,True
NA1_5221741941,2,5.6,4.0,4.4,4.8,0,1,1,2,1,0,1421.0,False
NA1_5221742004,1,7.2,3.6,4.0,6.4,0,2,1,0,2,0,1484.0,False
NA1_5221742004,2,6.4,4.4,4.2,5.6,0,1,1,3,0,0,1484.0,True
NA1_5221742033,1,6.0,3.2,4.8,4.6,0,2,1,1,1,0,1011.0,True
NA1_5221742033,2,5.4,4.6,5.6,6.8,0,1,2,1,0,1,1011.0,False
NA1_5221742059,1,4.0,3.4,4.6,5.2,0,1,2,2,0,0,1332.0,True
NA1_5221742059,2,6.0,4.2,5.2,6.6,0,0,2,2,0,1,1332.0,False
NA1_5221742256,1,4.6,4.0,7.2,5.6,0,0,2,2,0,1,1531.0,True
NA1_5221742256,2,4.4,3.2,7.2,4.0,0,0,3,2,0,0,1531.0,False
NA1_5221742403,1,6.4,5.6,3.6,5.6,1,1,0,2,0,1,1244.0,False
NA1_5221742403,2,4.6,5.0,6.8,5.8,0,0,2,1,0,2,1244.0,True
NA1_5221742472,1,5.6,4.4,5.0,5.6,0,2,1,1,0,1,1032.0,False
NA1_5221742472,2,5.0,3.8,4.8,6.4,0,0,1,2,1,1,1032.0,True
NA1_5221742686,1,6.2,5.6,3.8,3.8,0,1,1,2,0,1,711.0,False
NA1_5221742686,2,5.6,3.0,5.8,5.0,1,0,1,2,1,0,711.0,True
NA1_5221742895,1,7.8,3.8,3.6,6.2,1,0,0,4,0,0,1078.0,True
NA1_5221742895,2,4.6,2.6,2.2,2.8,0,2,0,2,1,0,1078.0,False
NA1_5221743158,1,5.2,5.0,7.2,5.2,0,1,2,1,0,1,979.0,True
NA1_5221743158,2,6.0,2.4,2.8,5.0,2,0,1,2,0,0,979.0,False
NA1_5221743205,1,4.6,3.0,7.0,7.4,0,1,2,2,0,0,1177.0,True
NA1_5221743205,2,4.8,5.6,7.2,5.6,0,0,2,1,0,2,1177.0,False
NA1_5221743248,1,7.2,3.8,4.8,6.6,2,1,0,2,0,0,545.0,False
NA1_5221743248,2,5.8,3.4,6.2,6.8,0,0,1,3,1,0,545.0,True
NA1_5221743308,1,5.4,4.4,6.2,6.0,1,0,1,2,1,0,808.0,True
NA1_5221743308,2,6.4,6.2,5.4,3.4,0,3,0,0,0,2,808.0,False
NA1_5221743473,1,5.0,4.0,6.2,5.8,0,1,1,2,0,1,1572.0,True
NA1_5221743473,2,6.0,4.2,4.8,6.0,0,1,1,1,2,0,1572.0,False
NA1_5221743632,1,6.8,4.4,6.0,3.2,0,1,0,3,0,1,1473.0,True
NA1_5221743632,2,5.6,4.8,5.8,5.8,0,1,2,1,1,0,1473.0,False
NA1_5221744093,1,3.2,3.4,7.6,6.4,0,1,2,1,0,1,1222.0,True
NA1_5221744093,2,4.6,3.6,6.6,7.0,0,2,2,0,1,0,1222.0,False
NA1_5221744843,1,5.6,3.8,6.0,6.0,0,1,2,1,0,1,959.0,True
NA1_5221744843,2,4.6,5.0,5.2,5.0,0,2,1,1,0,1,959.0,False
NA1_5221744946,1,6.0,3.6,5.6,5.2,0,2,1,2,0,0,855.0,True
NA1_5221744946,2,5.6,3.8,5.8,5.2,1,1,1,2,0,0,855.0,False
NA1_5221745065,1,5.0,5.2,6.4,6.6,0,0,2,1,0,2,985.0,True
NA1_5221745065,2,5.4,5.2,5.2,4.2,1,0,1,1,0,2,985.0,False
NA1_5221745095,1,4.0,4.4,6.6,5.0,0,0,3,1,1,0,974.0,False
NA1_5221745095,2,5.6,3.6,5.8,5.6,0,2,2,1,0,0,974.0,True
NA1_5221745321,1,4.2,4.2,6.6,6.6,0,2,2,0,1,0,1049.0,True
NA1_5221745321,2,5.8,4.6,5.8,6.0,2,1,1,1,0,0,1049.0,False
NA1_5221745739,1,5.6,5.0,5.2,5.2,0,2,2,0,1,0,824.0,False
NA1_5221745739,2,3.6,4.2,6.6,5.2,0,0,3,1,0,1,824.0,True
NA1_5221746432,1,6.2,5.2,4.0,5.4,0,2,1,1,0,1,1156.0,False
NA1_5221746432,2,4.2,2.6,4.4,4.6,1,0,2,1,0,1,1156.0,True
NA1_5221746646,1,5.8,3.6,6.0,4.8,0,1,2,2,0,0,878.0,True
NA1_5221746646,2,3.0,2.8,6.4,4.0,0,0,3,2,0,0,878.0,False
NA1_5221746691,1,6.8,4.0,5.4,7.0,1,0,0,2,2,0,860.0,False
NA1_5221746691,2,5.0,5.0,5.4,4.0,0,1,1,2,0,1,860.0,True
NA1_5221746697,1,4.4,4.8,8.0,7.6,1,1,2,0,0,1,1758.0,True
NA1_5221746697,2,3.6,3.6,7.2,7.6,1,1,3,0,0,0,1758.0,False
NA1_5221747174,1,4.0,4.4,6.6,5.2,0,0,3,2,0,0,1558.0,False
NA1_5221747174,2,3.8,4.8,6.8,6.4,0,1,2,1,0,1,1558.0,True
NA1_5221747357,1,4.4,4.2,6.4,4.4,0,0,2,2,0,1,1298.0,False
NA1_5221747357,2,5.8,3.8,6.2,7.0,1,1,1,1,0,1,1298.0,True
NA1_5221747541,1,6.8,3.4,5.2,6.2,0,0,2,2,1,0,760.0,False
NA1_5221747541,2,4.8,4.4,6.4,5.6,0,2,2,0,0,1,760.0,True
NA1_5221747658,1,6.2,4.4,6.2,5.8,1,1,1,1,1,0,1585.0,False
NA1_5221747658,2,4.8,4.2,6.4,6.2,0,1,1,1,1,1,1585.0,True
NA1_5221747821,1,6.4,5.0,4.6,6.2,1,1,0,1,2,0,1685.0,True
NA1_5221747821,2,4.2,2.8,4.8,5.0,1,0,2,1,0,1,1685.0,False
NA1_5221748179,1,6.2,4.2,3.8,4.2,0,0,1,2,2,0,945.0,True
NA1_5221748179,2,4.8,4.6,6.2,6.6,1,0,0,2,1,1,945.0,False
NA1_5221748242,1,3.6,4.4,6.8,5.0,1,0,3,0,1,0,1307.0,True
NA1_5221748242,2,5.0,3.4,4.4,5.4,0,2,2,1,0,0,1307.0,False
NA1_5221748269,1,7.0,3.4,4.8,6.8,0,2,1,1,1,0,1637.0,True
NA1_5221748269,2,3.8,2.8,7.6,6.8,1,0,2,1,0,1,1637.0,False
NA1_5221748374,1,4.8,4.8,6.0,5.8,0,0,1,1,1,2,814.0,False
NA1_5221748374,2,6.4,4.4,3.8,4.8,0,1,0,2,1,1,814.0,True
NA1_5221748544,1,3.2,2.6,6.0,5.8,1,0,2,1,1,0,945.0,True
NA1_5221748544,2,5.2,3.4,5.8,5.8,0,1,2,2,0,0,945.0,False
NA1_5221748606,1,5.6,2.6,5.0,5.0,1,1,0,2,1,0,1011.0,False
NA1_5221748606,2,5.0,3.4,3.2,3.2,0,1,0,1,1,2,1011.0,True
NA1_5221748765,1,4.4,5.8,5.0,4.4,0,1,2,1,0,1,1201.0,True
NA1_5221748765,2,4.4,3.8,8.0,6.4,0,1,2,0,1,1,1201.0,False
NA1_5221748793,1,6.0,5.6,4.4,5.0,0,3,1,0,0,1,1715.0,True
NA1_5221748793,2,6.2,4.6,5.4,5.2,1,1,1,1,0,1,1715.0,False
NA1_5221749194,1,3.8,4.0,7.6,6.0,0,0,3,1,1,0,1016.0,True
NA1_5221749194,2,5.6,3.8,5.2,6.2,2,0,1,1,0,1,1016.0,False
NA1_5221749516,1,6.0,2.8,5.8,5.0,0,1,2,2,0,0,1119.0,True
NA1_5221749516,2,5.4,4.2,5.0,4.6,0,0,2,3,0,0,1119.0,False
NA1_5221749717,1,6.2,3.6,4.2,3.6,0,1,1,2,1,0,1403.0,True
NA1_5221749717,2,6.4,5.2,4.4,6.0,2,1,0,1,0,1,1403.0,False
NA1_5221749967,1,6.2,3.4,5.4,5.2,0,1,1,2,0,1,853.0,True
NA1_5221749967,2,6.0,3.6,5.4,6.6,0,2,1,1,1,0,853.0,False
NA1_5221749979,1,5.8,5.2,5.0,6.6,1,1,0,2,0,1,947.0,False
NA1_5221749979,2,3.2,4.4,7.0,5.4,0,0,3,1,0,1,947.0,True
NA1_5221750138,1,5.8,4.4,4.6,5.2,0,2,2,1,0,0,1189.0,True
NA1_5221750138,2,6.0,4.0,5.2,4.0,0,1,1,2,1,0,1189.0,False
NA1_5221750250,1,5.8,3.2,5.6,6.2,0,1,2,2,0,0,1187.0,True
NA1_5221750250,2,7.4,4.8,3.2,4.0,0,2,0,2,0,1,1187.0,False
NA1_5221750536,1,5.6,4.4,5.4,4.6,0,2,1,1,0,1,675.0,True
NA1_5221750536,2,5.6,4.0,5.8,6.6,1,2,1,0,1,0,675.0,False
NA1_5221750942,1,7.6,3.6,3.4,5.2,0,1,0,3,0,1,902.0,False
NA1_5221750942,2,3.8,4.0,3.8,3.6,0,1,1,2,0,1,902.0,True
NA1_5221751313,1,5.4,4.4,4.8,5.4,0,0,1,2,0,2,536.0,True
NA1_5221751313,2,4.2,5.0,6.8,3.8,0,0,2,1,0,2,536.0,False
NA1_5221751651,1,4.0,4.8,6.8,5.4,1,0,2,0,0,2,904.0,False
NA1_5221751651,2,6.4,4.2,6.4,4.0,0,0,1,2,1,1,904.0,True
NA1_5221752123,1,5.4,4.6,4.0,3.6,0,0,0,3,0,2,1100.0,False
NA1_5221752123,2,5.0,3.8,5.8,5.4,1,2,1,0,1,0,1100.0,True
NA1_5221752883,1,4.4,6.6,5.0,5.8,1,0,0,0,2,2,1089.0,False
NA1_5221752883,2,5.2,3.6,6.4,6.6,0,1,1,1,1,1,1089.0,True
NA1_5221753462,1,5.6,4.2,4.6,3.2,0,2,1,1,1,0,1181.0,True
NA1_5221753462,2,4.8,4.6,6.6,5.2,0,1,1,2,0,1,1181.0,False
NA1_5221754071,1,3.4,6.2,6.8,4.8,0,1,1,1,0,2,1518.0,False
NA1_5221754071,2,7.0,4.6,4.4,4.6,0,2,1,2,0,0,1518.0,True
NA1_5221754072,1,7.6,4.2,3.6,4.8,0,0,0,4,0,1,987.0,False
NA1_5221754072,2,6.4,5.0,4.8,4.4,1,1,1,0,1,1,987.0,True
NA1_5221754098,1,5.0,5.8,6.0,5.0,0,3,1,0,0,1,1592.0,False
NA1_5221754098,2,3.0,3.2,7.4,6.6,0,1,2,1,1,0,1592.0,True
NA1_5221754505,1,6.6,4.8,4.0,5.2,1,1,1,1,1,0,1426.0,True
NA1_5221754505,2,4.0,4.4,6.6,6.8,0,0,1,1,2,1,1426.0,False
NA1_5221754849,1,5.0,4.8,6.0,3.8,0,2,1,1,0,1,1123.0,True
NA1_5221754849,2,5.0,6.4,5.2,4.2,0,2,1,0,1,1,1123.0,False
NA1_5221755016,1,5.0,5.6,6.2,6.4,1,1,0,0,1,2,1189.0,False
NA1_5221755016,2,4.2,5.0,6.2,6.4,0,2,1,1,0,1,1189.0,True
NA1_5221755115,1,4.8,4.4,6.0,6.2,1,0,1,2,1,0,1134.0,True
NA1_5221755115,2,4.4,4.2,6.8,4.8,0,1,2,1,1,0,1134.0,False
NA1_5221755309,1,5.8,2.8,5.6,6.0,0,2,2,1,0,0,976.0,False
NA1_5221755309,2,7.2,5.0,2.8,6.0,0,2,0,2,1,0,976.0,True
NA1_5221755339,1,4.4,3.8,6.8,5.4,0,2,3,0,0,0,1013.0,False
NA1_5221755339,2,5.2,4.0,6.0,7.0,0,1,2,1,0,1,1013.0,True
NA1_5221755359,1,5.0,3.2,6.8,5.0,0,0,1,2,2,0,1191.0,False
NA1_5221755359,2,7.2,2.6,4.4,5.8,0,2,0,2,1,0,1191.0,True
NA1_5221755379,1,6.6,5.0,5.0,5.8,1,1,1,1,0,1,1331.0,True
NA1_5221755379,2,6.0,4.6,4.6,7.2,1,1,1,1,0,1,1331.0,False
NA1_5221755440,1,5.8,4.8,5.0,4.8,0,2,2,1,0,0,1095.0,True
NA1_5221755440,2,6.6,3.6,4.2,5.4,1,1,1,1,1,0,1095.0,False
NA1_5221755606,1,5.6,6.2,4.8,5.8,0,3,1,0,0,1,1635.0,True
NA1_5221755606,2,3.2,3.6,8.8,6.4,0,0,3,1,1,0,1635.0,False
NA1_5221755631,1,5.0,4.0,6.0,5.6,1,1,1,1,0,1,1280.0,False
NA1_5221755631,2,5.4,2.8,3.8,4.6,0,1,0,2,1,1,1280.0,True
NA1_5221755730,1,5.0,3.6,6.4,7.0,0,1,1,2,0,1,1019.0,True
NA1_5221755730,2,4.6,4.6,6.6,5.4,0,2,1,1,0,1,1019.0,False
NA1_5221755742,1,6.8,5.0,4.4,5.0,0,2,1,0,0,2,890.0,True
NA1_5221755742,2,6.0,4.4,4.6,4.8,0,0,0,3,0,2,890.0,False
NA1_5221755926,1,3.6,3.2,4.8,4.8,0,1,2,1,1,0,1394.0,False
NA1_5221755926,2,5.6,3.4,4.8,6.6,1,1,0,2,1,0,1394.0,True
NA1_5221756194,1,6.0,3.2,5.2,5.2,0,0,1,3,0,1,1229.0,False
NA1_5221756194,2,5.2,5.2,5.8,5.6,0,1,1,0,1,2,1229.0,True
NA1_5221756296,1,5.0,4.6,5.8,6.4,1,2,2,0,0,0,1158.0,False
NA1_5221756296,2,4.8,3.6,6.8,7.6,0,1,4,0,0,0,1158.0,True
NA1_5221756346,1,4.8,3.0,4.2,4.2,0,0,2,2,1,0,1573.0,True
NA1_5221756346,2,4.2,4.8,6.8,7.6,0,2,1,1,1,0,1573.0,False
NA1_5221756469,1,5.8,4.8,4.8,4.8,0,0,0,3,0,2,583.0,True
NA1_5221756469,2,6.6,4.4,4.0,4.4,0,1,1,2,1,0,583.0,False
NA1_5221756906,1,5.0,5.0,6.0,5.8,0,1,2,1,1,0,1161.0,False
NA1_5221756906,2,3.4,5.6,7.6,6.0,0,0,1,1,1,2,1161.0,True
NA1_5221756980,1,5.6,4.0,6.8,5.8,0,1,1,1,1,1,991.0,True
NA1_5221756980,2,6.0,4.0,5.8,6.8,1,1,1,1,0,1,991.0,False
NA1_5221757195,1,3.6,3.8,7.6,5.6,0,0,3,1,0,1,1029.0,True
NA1_5221757195,2,7.6,5.2,4.2,6.0,0,1,0,2,1,1,1029.0,False
NA1_5221757392,1,3.2,5.4,7.6,6.0,1,1,2,0,0,1,2217.0,True
NA1_5221757392,2,6.6,3.6,6.2,5.8,0,0,0,2,2,1,2217.0,False
NA1_5221757418,1,5.2,5.0,5.6,6.0,0,2,1,1,0,1,1031.0,True
NA1_5221757418,2,2.8,1.8,6.4,4.6,0,0,3,0,2,0,1031.0,False
NA1_5221757587,1,3.4,2.6,6.2,4.8,0,0,2,1,2,0,1591.0,True
NA1_5221757587,2,4.8,3.8,6.6,4.4,0,0,2,2,1,0,1591.0,False
NA1_5221757597,1,5.4,5.0,4.2,5.6,1,1,2,0,0,1,1723.0,True
NA1_5221757597,2,5.6,4.2,5.2,4.6,0,2,1,1,1,0,1723.0,False
NA1_5221757627,1,2.8,4.6,7.0,7.2,0,2,1,0,1,1,1302.0,True
NA1_5221757627,2,5.8,5.6,5.6,6.2,1,1,1,1,0,1,1302.0,False
NA1_5221757914,1,5.8,4.2,6.2,4.4,0,1,1,2,1,0,1516.0,True
NA1_5221757914,2,6.4,3.6,4.4,5.8,1,1,0,3,0,0,1516.0,False
NA1_5221757993,1,4.8,4.2,5.8,6.4,0,1,2,2,0,0,847.0,True
NA1_5221757993,2,6.2,5.0,4.4,4.8,1,2,1,1,0,0,847.0,False
NA1_5221758163,1,4.6,4.6,5.8,5.2,0,2,1,0,1,1,1381.0,False
NA1_5221758163,2,3.6,4.0,8.2,6.8,0,0,3,1,0,1,1381.0,True
NA1_5221758240,1,5.2,3.6,3.6,6.0,1,1,1,1,1,0,1120.0,False
NA1_5221758240,2,5.6,2.8,5.4,6.4,1,1,2,1,0,0,1120.0,True
NA1_5221758524,1,6.0,5.4,4.8,5.4,1,1,1,1,0,1,1776.0,False
NA1_5221758524,2,6.4,6.2,4.2,4.8,0,4,0,0,1,0,1776.0,True
NA1_5221758616,1,4.6,4.8,5.4,7.0,0,1,2,1,1,0,1098.0,False
NA1_5221758616,2,3.2,5.2,5.6,6.2,0,0,2,1,0,2,1098.0,True
NA1_5221758726,1,4.0,4.8,7.6,5.8,1,1,0,1,0,2,1346.0,False
NA1_5221758726,2,5.4,4.0,5.8,5.4,1,1,1,1,0,1,1346.0,True
NA1_5221758863,1,3.4,5.8,5.6,3.4,0,0,2,2,0,1,781.0,True
NA1_5221758863,2,6.0,5.4,4.0,5.2,0,1,0,1,1,2,781.0,False
NA1_5221758940,1,6.6,2.8,5.0,3.8,0,0,1,3,1,0,1535.0,False
NA1_5221758940,2,5.4,4.4,6.0,5.2,1,0,2,2,0,0,1535.0,True
NA1_5221759273,1,4.6,5.4,6.0,4.8,0,1,1,1,0,2,1019.0,True
NA1_5221759273,2,3.4,4.4,7.2,5.4,0,2,2,0,1,0,1019.0,False
NA1_5221759341,1,8.2,3.8,2.6,6.2,1,2,0,1,1,0,522.0,False
NA1_5221759341,2,5.0,5.2,5.8,4.8,0,0,2,1,0,2,522.0,True
NA1_5221759459,1,5.2,5.8,5.2,4.2,1,2,0,0,0,2,1140.0,False
NA1_5221759459,2,6.2,5.0,5.2,8.0,1,1,1,1,0,1,1140.0,True
NA1_5221759502,1,6.6,5.8,4.6,4.6,1,0,0,2,0,2,876.0,False
NA1_5221759502,2,4.6,5.6,4.6,5.8,0,1,1,1,0,2,876.0,True
NA1_5221759601,1,5.8,4.0,7.0,6.2,1,1,2,0,0,1,1656.0,True
NA1_5221759601,2,6.4,4.2,5.8,5.4,1,0,1,2,0,1,1656.0,False
NA1_5221759608,1,4.8,4.8,5.0,6.6,1,3,0,0,1,0,1116.0,True
NA1_5221759608,2,2.6,3.4,8.4,6.0,0,0,4,0,1,0,1116.0,False
NA1_5221759757,1,3.0,3.4,5.4,4.0,0,2,1,0,1,1,1167.0,True
